QID	Question	DocumentID	DocumentName	RelevantPassages
1712	How do the views of rationalists differ from orthodox Lutheran theology?	377	Lutheranism.html	11,12
3158	Why was the wealth report written?	715	Global_city.html	5
1913	Why were attacks with white phosphorus in Afghanistan condemned?	583	War_in_Afghanistan_(200114).html	108
3563	How does the International Space Station communicate to the ground and other spacecraft?	820	International_Space_Station.html	58,59
636	how is  the leadership of stanford university run?	570	Stanford_University.html	9
3771	What was the effect of the Second World War on Saint Petersburg?	396	Saint_Petersburg.html	12,13
3877	What impact did the treaty have on France?	215	Treaty_of_Versailles.html	23,24
815	We understand that Gold's atomic number of 79 gives it some awesome characteristics in the universe. Can you elaborate a bit further on this question?	286	Gold.html	1,44,45
1809	How did "relative stability" after the War of 1812 entice European immigrants to come to Ontario?	193	Ontario.html	16
390	How did the popularity of volleyball spread outside the US?	556	Volleyball.html	4
2207	Why were the British worried that French speaking Quebec might gain revolutionary inspiration from the American Revolution?	795	Quebec.html	28,29
1557	How did factionalism inside the royal family lead to instability in the 1800s?	223	Nepal.html	13,14
1864	Why is FDI increasingly important?	324	Foreign_direct_investment.html	6,7
266	What is the difference between the law of one price and purchasing power parity?	648	Purchasing_power_parity.html	6,7
847	Why was the Treaty of Kiel important?	646	Scandinavia.html	26,27
3301	What are contributing factors to the extremely high cost of living in Hawaii?	615	Hawaii.html	54,55,56
565	How does the head of state differ from the head of government?	38	Head_of_state.html	0,1
3792	HOW HAS SAUDI ARABIA SUPPORTED IT ECONOMIC GROWTH?	563	Saudi_Arabia.html	2,3
455	How does the executive fit in with the other branches of government?	478	Executive_(government).html	0
1220	What is the structure of the high school graduation examination in Vietnam?	163	High_school.html	27,28
3377	What characterizes an oceanic island?	231	Island.html	4
3134	How are sub-Saharan Africans entering secondary education?	419	Sub-Saharan_Africa.html	42
2475	How is latitude abstracted?	567	Latitude.html	0,1
714	How do wetlands purify water?	127	Wetland.html	27,28
674	Why is German one of the major languages in Namibia?	356	German_language.html	8,9
568	What is the role of head of state in a parliamentary constitutional monarchy?	38	Head_of_state.html	3
1925	How did the modern French language evolve?	684	French_language.html	0
2841	Why effects did World at II have on Belgium's national security?	541	Belgium.html	26,27
3523	have All The Prize Nominees & Laureates Been Always Deserving?	611	Nobel_Prize_in_Physiology_or_Medicine.html	1,17
2090	How does Congress include the voices of American territories and Washington DC?	436	United_States_House_of_Representatives.html	16,17
1353	What characterized law in the Roman Empire?	676	Roman_Empire.html	26
993	Why is Houston a growing city, in terms of economics and culture?	708	Houston.html	1
3749	How do Jehovah's Witnesses make use of pamphlets and other literature to spread their message?	599	Jehovah's_Witnesses.html	15
497	How Do The Salian Franks Relate To The Roman Empire?	168	Franks.html	0,1
2344	Why is it important to study Geopolitics?	136	Geopolitics.html	0,1
271	What is the earliest history of the Russian language?	479	Russian_language.html	29,30
2516	Could the Confederacy have won the Civil War?	333	American_Civil_War.html	69,70
2151	What caused European integration to be viewed as antidotal to the extreme nationalism which had devastated the continent after World War II?	644	European_Union.html	3
4031	How is the Nobel Peace Prize awarded?	814	Nobel_Peace_Prize.html	0,5,6
783	How much power do legislatures yield?	610	Legislature.html	1
624	Why should HIV be considered in people with high fevers?	18	HIV/AIDS.html	5
3353	How was the ball used in basketball developed?	106	Basketball.html	4,5
1565	What is notable about the vowel qualities?	43	Germanic_languages.html	11
2432	How do formalist definitions identify mathematics?	789	Mathematics.html	10,11
2060	What was the United States War significance in the Civil War?	12	United_States_Army.html	6,7,8
3323	What does the Ahmadi thought emphasize?	718	Ahmadiyya.html	0
3023	What was the East India Company's role in the economy of Great Britain?	113	East_India_Company.html	16,17
3900	What is the etymology of Singapore?	831	Singapore.html	3
2783	What is the caloric restriction theory?	429	Life_expectancy.html	18,19
3195	Why was the strength of the fleets of the Kingdom of England so important?	68	Royal_Navy.html	2,3
1704	What are the main threats to the environment of the Gulf, and why researchers concerned?	807	Gulf_of_Mexico.html	24,25
12	What challenges does a service provider face in developing a market advantage?	80	Tertiary_sector_of_the_economy.html	5
2029	Why did the United States withdraw funding from UNESCO?	586	UNESCO.html	8
2635	What is the liveability rating of Pittsburgh?	578	Pittsburgh.html	1
2919	What is the range of or spectrum of ideas in today's left-wing politics?	11	Left-wing_politics.html	21,22
177	How did the economy deteriorate in the mid-1980s?	13	Jamaica.html	14,15
955	What is the history of the use of the CE/BCE abbreviation in regards to the Common Era?	204	Common_Era.html	6
135	What was the significance of Luther published Ninety-five Theses to the modern movement?	751	Protestantism.html	0
3756	What modern reforms helped form the modern version of Turkish?	398	Turkish_language.html	4
2976	How does the EPA ensure safe drinking water for the public?	17	United_States_Environmental_Protection_Agency.html	16
3506	What are the general principles and fundamentals of nationalism?	826	Nationalism.html	0
524	Why did the Czechoslovakia need to rely on Russian imports during the Communist period?	481	Czechoslovakia.html	27,28
1788	What was the original Kingdom of England?	639	Kingdom_of_England.html	0,2
218	What actions did the Continental Congress take in response to the impending crisis?	628	American_Revolutionary_War.html	9,10
2448	How is the Midwest shaped by geographical features	547	Midwestern_United_States.html	7,8,9
1697	Can materials be checked out of the library?	309	Library_of_Congress.html	2
1454	Why do subtropical climates tend to relate to oceanic climates?	325	Oceanic_climate.html	10,11
3652	How did September 11th cause a historical measure to take place?	470	NATO.html	25,26
2744	What invention was conceived in Lyon?	459	Lyon.html	1
1687	How did Sicily become a prominent Kingdom?	836	Sicily.html	24
2549	Is technological employment considered structural or cyclical?	624	Unemployment.html	15
3147	Why does  varying geography in Pennsylvania effect its climate	387	Pennsylvania.html	3,4
1690	How has Sicily's wine industry improved over recent years?	836	Sicily.html	43,44
3570	How was the Austrailian population of Scottish people progess in the 1800's?	14	Scottish_people.html	8,9
2333	Why was Ohio admitted in the Union retroactively?	315	Ohio.html	16
356	How does a polycentric metropolitan area form?	492	Metropolitan_area.html	2
953	What are the origins of the Common Era?	204	Common_Era.html	1,2
3415	How is the word "suburb" used in Australia and New Zealand?	195	Suburb.html	1,2
2331	Why was Ohio allowed to be admitted as a state under the Northwest Ordinance?	315	Ohio.html	15
584	Why is Poland's economy considered one of the largest and fastest growing post-Communist economies in Europe?	474	Poland.html	68
3712	How has Baseball grown throughout Latin America?	796	Baseball.html	25,26
4032	What are some notable omissions of the Nobel Peace Prize?	814	Nobel_Peace_Prize.html	8,9
1761	How Does The Idea Of "Free Markets" Relate To Economic Equilibrium"?	0	Economics.html	6
2695	What was the significance of the Roman occupation of Scotland?	621	Scotland.html	8,9
3333	How did Panama become the independent country it is today?	710	Panama.html	0
3988	What role did Scotland have in World War I.	621	Scotland.html	26,27
1416	What sorts of responsibilities do university proctors have?	401	University_of_Oxford.html	18,19
3634	How has Microsoft attempted to keep up with smart phone competitors Apple and Google?	440	Microsoft.html	11,12
3541	How did the slang term "quid" come about?	378	Pound_sterling.html	6
981	Why have larger Indonesian cities adopted multiculturalism?	89	Multiculturalism.html	22
2986	How does divine healing fit into the Pentacostal theology?	100	Pentecostalism.html	11,12
1939	What are the duties of the department of state?	239	United_States_Department_of_State.html	5,6
1457	What attributes of Western Europe geography contribute to its oceanic climate?	325	Oceanic_climate.html	5
519	In what ways has Latvia practiced environmental conservation?	39	Latvia.html	36
2878	What were the results of the Russo-Turkish war?	360	Russian_Empire.html	37
2640	How does a unicameral legislature make the law making process more efficient?	746	Unicameralism.html	1,2
2757	What are some of the factors that allow deforestation to occur on a large scale?	853	Deforestation.html	2
3777	How have governments tried to manipulate fertility rates?	661	Total_fertility_rate.html	8,9
1484	How does Time Magazine reach out to children?	209	Time_(magazine).html	15,16
3141	Why reform the Roman Catholic Church?	450	Protestant_Reformation.html	0
3188	how are deciduous forest advantageous and disadvantageous?	313	Deciduous.html	5,6
2933	What are the characteristics of heavy metal?	821	Heavy_metal_music.html	1,2
1914	Why did the US withdraw from Afghanistan in 2013?	583	War_in_Afghanistan_(200114).html	72
2378	What Exactly Do We Know About The Hebrew Language Histrical Evolution?	554	Hebrew_language.html	0,1
2498	What were the main ideological focuses of Margaret Thatcher?	23	Conservative_Party_(UK).html	13,14,15
2804	How can ecoregions be categorized?	307	Ecoregion.html	3
2230	Why did the establishment of Latin American relate to the Latin language?	769	Latin_America.html	1
153	What were the effects of WWII on the city of Hamburg?	800	Hamburg.html	12,13
3901	How did the arrival of Thomas Stamford Raffles effect the population growth and makeup of Singapore?	831	Singapore.html	4,5
173	What was the effect of the USSR's influence on emigration from Eastern Bloc countries?	201	Eastern_Bloc.html	20,21,22,23
819	What is cinema?	643	Film.html	0
2601	What was Rome's original impact on Barcelona?	650	Barcelona.html	4,5
1947	What factors influence the amount of time it takes to earn a Bachelor's degree in the US?	813	Bachelor's_degree.html	35
3502	Why is Warsaw architecture unique?	289	Warsaw.html	3,23
313	How did Kennedy attempt to thwart the Viet Cong in Vietnam?	9	John_F._Kennedy.html	45
2626	What are some of the reasons why McDonald's decided to majorly remodel all of its restaurants in 2006?	581	McDonald's.html	23
947	How did American expansion influence the War of 1812?	234	War_of_1812.html	12,13,14
310	How was Kennedy assassinated?	9	John_F._Kennedy.html	2,3
3408	What prompted the formation of the Congress of Vienna?	453	Congress_of_Vienna.html	1
65	Why must bicylists be trained in the use of bicyles?	805	Cycling.html	6
247	How does the Corruption Perceptions Index tie in with social and economic fairness?	445	Corruption_Perceptions_Index.html	1
1677	How did the Theatre des Champs-Elysees contribute to the prominence of art deco?	442	Art_Deco.html	7,8
1380	What role did the United States Navy play in the War of 1812?	149	United_States_Navy.html	6
125	What defines a true canal??	144	Canal.html	1
2152	What effect did the Treaty of Rome play on the development of the EEC and the ECSC?	644	European_Union.html	3,4
977	Why do multicultural ideologies and policies vary widely?	89	Multiculturalism.html	0
1423	What were the campaign costs of 2008?	131	United_States_presidential_election,_2008.html	48,49
3907	How did western colonialism affect Southeast Asia?	819	Southeast_Asia.html	12,13
2780	What is the definition of "life expectancy"?	429	Life_expectancy.html	0
1717	How is the starting team determined in Cricket?	264	Cricket.html	14
2334	Why is written notation important in classical music?	301	Classical_music.html	2
4109	Would You Describe The Rocky Mountains For Us In A Breif Paragraph?	683	Rocky_Mountains.html	0
1885	What is the Mennonite's justification for their expressed opinion on capital punishment?	326	Capital_punishment.html	65
36	What is the significance of height above sea level?	784	Sea_level.html	3,4
3917	How did Cantonese spread through China?	565	Cantonese.html	5,19
2258	What were the first explorations of the Pacific Ocean?	430	Pacific_Ocean.html	0,1
556	What is the etymology of Albania?	285	Albania.html	3
3242	How is the per capita income used in comparisons?	499	Per_capita_income.html	0,1
2357	How are obstruents pronounced?	747	Korean_language.html	13,14
1475	How did new maritime trade routes by Western European states the Ottoman empire?	153	Ottoman_Empire.html	13,14
1657	How did dollar nicknames come about?	186	United_States_dollar.html	9,10,11,12
3564	How are crews arranged on the International Space Station?	820	International_Space_Station.html	62,63
653	Why might an independent run with a similar name as a party candidate?	636	Independent_politician.html	12,13
3962	how extensively has the american independent cinema grown?	21	Culture_of_the_United_States.html	16,17
208	How was Germany founded?	19	German_Empire.html	5
298	What is the role of state religion in the Middle East?	177	State_religion.html	2
3197	How is the Royal Navy organized?	68	Royal_Navy.html	51,52
2955	What did David Hackett Fischer propose about the formation of the cultures of White Americans?	16	White_Americans.html	11,12,13
1179	What type of government is in the country of Georgia?	205	Georgia_(country).html	0,24
1685	How did the first color televisions arise?	794	Television.html	32
348	What is the significance of chess in Israel?	255	Israel.html	109
979	Why was The White Australia Policy dismantled after World War II?	89	Multiculturalism.html	5
1745	How Do Counties Acquire Their Particular Names?	182	County_(United_States).html	7,8,9
1207	What were the effects of the Trans Siberian railway?	206	Siberia.html	5,6
3874	How did the 14 points come into play at the end of the war?	215	Treaty_of_Versailles.html	5
984	Why does the Olympics have an environmental impact?	305	International_Olympic_Committee.html	11,12
433	What contributed to the standardized Italalian language it is today?	306	Italian_language.html	7
3672	What were the four main points of Methodism taught by John Wesley	335	Methodism.html	13,14
3041	What are the historical origins of public transportation?	519	Public_transport.html	2,3
325	Why did the death of the king give power to Venice?	50	Cyprus.html	9,10
3843	What has caused Poland to have a strongly homogeneous language?	192	Poles.html	8,9
2773	How do the ancient and medieval practices differ from those of modern times?	31	Religion.html	3,4
2009	How is the plurality voting system different from the majority voting system?	346	Plurality_voting_system.html	0,1
2476	How did the Greeks measure latitude?	567	Latitude.html	3
3046	What is Suriname?	526	Suriname.html	0
2864	What was the effect of the second world war on Sydney?	791	Sydney.html	11,12
1778	In what ways has Karl Marx been influential in the course of history?	678	Karl_Marx.html	1,2
4069	What was the origin of the first people of Colombia?	24	Colombia.html	4
1245	What is the ancient history of New Jersey?	304	New_Jersey.html	1,2,3
3360	Why can endemics be easily endangered or extinct?	225	Endemism.html	2,3
995	How did Houston serve as a railroad capital?	708	Houston.html	4,5
3317	What caused the 1973 oil crisis?	852	1973_oil_crisis.html	0
2305	How is natural law a product of human rights according to Western philosophies?	233	Human_rights.html	11,12
2456	How does the Republican National Committee play a role in the Republican Party?	456	Republican_Party_(United_States).html	58
3582	What is the economists attitude toward hosting olympics?	711	Olympic_Games.html	23
2044	Can you provide a succinct roundup of how the term Putonghua gained the favor of the People's Republic of China government official lexicon in 1956, as opposed to the Government of Taiwan's usage of the term Guoyu?	413	Standard_Chinese.html	3
1724	What is the process for selecting winners of the Nobel Prize in Chemistry?	96	Nobel_Prize_in_Chemistry.html	3,4,5
664	What was Bodin's ideal of sovereignty?	797	Sovereignty.html	4,5
717	What is the prehistoric history of Ireland?	779	Ireland.html	2,5,6
2541	What is the purpose of an antenna and the processes involved?	336	Radio.html	0,7,8
1654	How does the Unified Combatant Command function?	157	United_States_Department_of_Defense.html	10,11
1908	Why did Turkey's non-Muslim population decline in the first half of the 20th century?	297	Turkey.html	64
2991	Why is Rome a major pilgrimage site for Christians?	677	Rome.html	44,45,46
1945	How were the ghettos operated?	851	The_Holocaust.html	42,43
1880	What was the effect of ancient history on Serbia?	815	Serbia.html	11,12
739	What is the pantheon of Taoism	3	Taoism.html	19
1373	How did musical theater develop in colonial America?	348	Musical_theatre.html	12,13,14
1899	How was the United Nations Development Programme founded?	760	United_Nations_Development_Programme.html	2,3
3795	EXPLAIN THE EMERGENCE OF THE SAUDI FOUNDATION.	563	Saudi_Arabia.html	9,10
3304	How did Calvinism spread after Calvin's mission work in France?	358	Calvinism.html	6,7
1261	How has the Indian subcontinent been named?	753	Indian_subcontinent.html	1,2
3769	What is the early architectural history of Saint Petersburg?	396	Saint_Petersburg.html	3,4
3084	How did the Amsterdam suburbs differ from the city center after the WWII years?	607	Amsterdam.html	10
1197	What is Jesus's geneaology?	316	Jesus.html	13,14
3811	How much diversity is there is the demographics of the population of those living in Seoul?	602	Seoul.html	15,16
2289	How did Wisconsin become a state?	688	Wisconsin.html	9,10
1585	What is Chicago's position in world finance?	476	Chicago.html	36
1315	{}	575	Petroleum.html	0,1
2091	Why did Werber believe French is the second most important language?	684	French_language.html	17
1040	How is Tokyo referred to as a metropolitan prefecture?	379	Tokyo.html	1,2
74	How Did Gorbachev Accede To Power In The USSR?	512	Mikhail_Gorbachev.html	17,18
1035	How was the name Joseon used in South Korea?	355	South_Korea.html	4,5
586	How did Harvard treat women?	284	Harvard_University.html	8
1637	Did romanticism have an influence in the development of the modernist ideology?	666	Modernism.html	2
2852	What is the geology of Eurasia?	393	Eurasia.html	2
2632	How is the climate in Tennessee?	411	Tennessee.html	14,15,16
1015	What were the earliest uses of coal as fuel?	418	Coal.html	8
2219	What role does the media play in Congress?	849	United_States_Congress.html	15,16
2839	What role did The Belgian revolution serve in developing modern day Belgium?	541	Belgium.html	6
3703	How Dangerous Are Gray Wolf To Humans?	174	Gray_wolf.html	2
3665	What is the charectarization effect of the wind field in a tropical cyclone?	287	Tropical_cyclone.html	3,4
1105	In what ways were the UN's peacekeeping duties expanded durign the Post-Cold War period?	410	United_Nations.html	10
526	What was the intellectual basis of the Renaissance?	448	Renaissance.html	0
1518	What role did John Batman play in 1835 in the formation of Melbourne.	696	Melbourne.html	4
2902	How did Ewing Young's estate effect future politics in the state of Oregon?	722	Oregon.html	10,11
840	With their innovative technologies emergence in the 1880s, going from varied industry transforming patents & inventions to machinery & systems manufacturing, how did IBM revolutionize global business sales & management?	620	IBM.html	1,2
296	What is the relationship between Urdu and Sanskrit?	550	Urdu.html	13,14
49	What are the demographics of Connecticut?	160	Connecticut.html	32,33,34
1982	What are the major cultural activities in Glasgow, but more importantly, why do you think these developed?	8	Glasgow.html	48
2168	What causes Germany to be  unified on 3 October 1990 ?	391	East_Germany.html	2
720	What is a modern theory of the emergence of Celtic Ireland?	779	Ireland.html	9,10
4052	Why is the period between 1900 and 1919 called the dead-ball era?	775	Major_League_Baseball.html	15,16,17,18
516	How did Latvia's independence change between 1918 and 1991?	39	Latvia.html	2,3
2036	Why is the mountainous region of Michigan different from the rest of the state?	152	Michigan.html	35
3977	Why have the majority of countries shifted to a volunteer based military?	251	Conscription.html	1
3113	In addition to an interest in their historical provenance, how do we tell males from female Sikhs in terms of social nominal attributions?	832	Sikh.html	1
2494	What is the indigenous understanding of Hinduism?	83	Hinduism.html	9
1757	As A Discipline, Is Economics Really A Legitimate Branch Of The Scientific Methode?	0	Economics.html	0
481	What contributed to the determination of Indo-European languages?	42	Indo-European_languages.html	10,11
1753	Why are referendums looked down upon or even seen as tyranny by some?	145	Referendum.html	7,8
3507	What does nationalism constitute in contrast to patriotism?	826	Nationalism.html	0
328	What impact does Cyprus have on human rights?	50	Cyprus.html	38
1437	How did Twitter evolve between 2011 and 2012?	263	Twitter.html	10,11,15
600	How was Austria treated differently by the Allies after WWII	647	Austria.html	22
321	What were the specific terms of the Potsdam Declaration for Japan?	1	Surrender_of_Japan.html	26
812	How is genetic engineering a mixed blessing?	280	Agriculture.html	29,30
3838	How did popular music progress through the 1960's and 70's?	392	Popular_music.html	10,11
3760	Why were the details released about the CIA in the "Family Jewels" reports so damaging?	427	Central_Intelligence_Agency.html	44,45
3156	Why are there so few all women rock bands?	101	Rock_music.html	81,82
3844	What was the conflict over Ellis Island?	507	New_York.html	18,19
2813	How was zinc used in ancient times?	139	Zinc.html	18,19,20
2651	How do classical republics differ from the modern republic?	803	Republic.html	5,6,7
3336	What kind of relationship does Panama have with the United States?	710	Panama.html	43
3960	what role did john peter zenger play in the freedom of expression in america constitution?	21	Culture_of_the_United_States.html	9
96	What was the aim of the passing of the Currency Act by Parliament?	521	American_Revolution.html	4
2819	how has mordern biology been traced to ancient times?	841	Biology.html	2,3
2100	Why did architecture evolve?	823	Architecture.html	7,8
1485	Why might Time choose to run an edition with a "Red X" cover?	209	Time_(magazine).html	14,15
3212	How is Modern Arabic language used?	510	Arabs.html	6
2771	What are some practices or rituals common in religious practice?	31	Religion.html	0,1,12
925	Side-by-side what is the analytical difference profile between Private & Public Universities in the United States?	839	Public_university.html	28
1324	How does PBS carry children's programming?	173	PBS.html	6
634	how has stanford university survived financialy since the death of Leland Stanford?	570	Stanford_University.html	1,11
2608	How did Marsh's efforts lead to California becoming an American state?	268	California.html	9
414	How are sorbents stored?	330	Natural_gas.html	52
3423	What role did James I play on the English Church?	720	Church_of_England.html	10
3631	How did the friendship between Bill Gates and Paul Allen help create Microsoft?	440	Microsoft.html	2
198	Besides football, what are some other events that people look forward to the Super Bowl each year to enjoy?	548	Super_Bowl.html	2
2190	What is evidence of an Iron Age in Sri Lanka?	218	Iron_Age.html	13,14
471	How did Old Norse help transition Old English to Middle English?	349	Middle_English.html	2,3
619	How does CONUS and OCONUS differ?	175	Contiguous_United_States.html	1,2
236	What is the competition format for major league soccer?	854	Major_League_Soccer.html	2,3
2314	What started the First Balkan War?	212	Balkans.html	15
3332	What was the origin of the United Nations?	64	Allies_of_World_War_II.html	1,6,7
3280	Why did Aristotle come to light again in modern virtue ethics studies?	843	Aristotle.html	2
98	What were some actions taken by the Sons of Liberty?	521	American_Revolution.html	6
1734	Why is there a bamboo ceiling for Asian Americans?	539	Asian_Americans.html	48
637	how engaged are stanford university student with athletics?	570	Stanford_University.html	27,28
3927	What are examples of incidents the UNSC has encountered?	667	United_Nations_Security_Council.html	6
226	Why did Hindi fail to become the "sole working language" of India by 1965?	86	Hindi.html	0,1
3985	What geological features are unique to Great Britain?	770	Great_Britain.html	12,13,14
3449	What spurred Jeff Bezos to create Amazon?	334	Amazon.com.html	1
4017	What are the ways that the European Neolithic period contributed to civililization in different parts of Europe?	799	Europe.html	10,11
3459	What was Historian Martin Shefter argument as to how New York City became the de facto cultural capital of the nation.	572	Broadway_theatre.html	0
3885	How has the Alaska Permanent Fund benefitted its residents?	342	Alaska.html	37,38
4065	What is the concept of universiality in linguistics?	170	Linguistics.html	4
2730	What were Fertility rates like in the Victorian era?	460	Victorian_era.html	9,10,11
2687	What is the history of the Paralympics?	711	Olympic_Games.html	17,18
308	What was the European Commission set up for?	546	European_Commission.html	11
2896	What was the cause of the first conflict between August and Antony?	291	Augustus.html	13,14
1283	Why has Dana D. Nelson criticized Presidents over the past thirty years?	601	President_of_the_United_States.html	22,23
2710	What is the state of Nirvana?	495	Buddhism.html	13
2544	Why and how is radar helpful for air travel?	336	Radio.html	31,32,33
3864	How were the Winter Olympic games initially influenced by General Viktor Gustaf Balck?	721	Winter_Olympic_Games.html	7
2734	How did human habitation arise in Hong Kong?	655	Hong_Kong.html	5,6
1074	How can advertising on the internet be lucrative?	314	Internet.html	27,28
250	How is the Corruption Perceptions Index practically used?	445	Corruption_Perceptions_Index.html	4
2349	Why have there been a number of environmental issues affecting the coast of the North Sea?	137	North_Sea.html	1
4060	Why do right-libertarian advocates believe in a laissez-faire market economy?	664	Market_economy.html	3
4086	How does an aircraft carrier's flight deck differ from a land-based runway?	622	Aircraft_carrier.html	24,25
3876	How did the treaty impact Germany?	215	Treaty_of_Versailles.html	13,14
2546	How does Keynesian economics aim to minimize unemployment?	624	Unemployment.html	0,1
1598	What prizes accompany the prize?	121	Nobel_Prize_in_Literature.html	6,7
1252	What elements make up the emergency response system in New South Wales?	98	New_South_Wales.html	17,18
1992	What is the role of the president in the government?	2	Indonesia.html	13,14
2992	How is Rome one of the most important tourist destinations in the world today?	677	Rome.html	66,67,68,69
1813	What were the naming conventions of West Germany?	597	West_Germany.html	5,6,7
1183	What is uranium?	745	Uranium.html	0,1
402	What were the effects of the assassination of Philip II?	337	Greece.html	6,7
3699	How do Muslims believe man will be judged?	642	Islam.html	13,14
1343	How are the Romani people settled throughout the world?	172	Romani_people.html	12,13,14
4058	Why does Joseph Stiglitz propose active state intervention in market economies?	664	Market_economy.html	11
41	What things dictate the size of an ethnic group?	47	Ethnic_group.html	1
1063	How did Hitler begin to develop German nationalistic ideas?	808	Adolf_Hitler.html	8
942	What characterizes Morocco's biodiversity?	36	Morocco.html	43,44
1209	Why is Frankfurt such an important transport hub?	802	Frankfurt.html	2
3412	How did the Congress of Vienna influence territorial changes?	453	Congress_of_Vienna.html	15,16
160	What are the five major periods of Greek Classical Antiquity?	109	Ancient_Greece.html	2,3
2428	What have significant historical figures said about mathematics?	789	Mathematics.html	1,2,3,12
1046	How has the IMF functioned after the fall of the Breton Woods agreement?	525	International_Monetary_Fund.html	4
63	Why was the RAF initially established?	638	Royal_Air_Force.html	2
3388	How warm and precipitous are hot semi-arid climates throughout the year?	596	Semi-arid_climate.html	1
1511	What were universities like between 1400 and 1800?	562	University.html	15,16,18,19
3867	What happened during the doping scandals in the '60s?	721	Winter_Olympic_Games.html	41,42
779	How did the TFL reserve areas of transportation for the 2012 Summer Olympics?	699	2012_Summer_Olympics.html	13,14
1791	What was the driving factor that helped declare England a commonwealth?	639	Kingdom_of_England.html	18
2225	Why is the concept of a "sovereign state" potentially problematic?	28	Sovereign_state.html	12
2982	Can We Find Any Usage For Iron In Bilogical Organisms & If So, Elaborate A bit About it?	651	Iron.html	2,3
2366	Why do is the Japanese language believed to be related to the Korean language?	203	Japanese_language.html	16,17
603	How is Austria divided administratively?	647	Austria.html	34,35
1523	What did Christopher Columbus find when he made it to South America on his third voyage?	414	New_World.html	6
4130	What are some of the causes of the transformation of culture among indigenous people?	30	Indigenous_peoples.html	8,9
824	Why did Lincoln suspend habeas corpus?	117	Abraham_Lincoln.html	2,3
2170	What does The World Tourism Organization define tourism as?	737	Tourism.html	0
2038	What causes a  rapid expansion of Wales' population?	455	Wales.html	1
2220	What impact did ancient thought have on the inception of communism?	488	Communism.html	1,2
2271	How did the Commonwealth realms differ from their European counterparts?	778	Constitutional_monarchy.html	9,10
876	How did FDR's New Deal bolster the economy of North Carolina in the wake of the Great Depression?	837	North_Carolina.html	16,17
3841	What has the poles recent migration to the European Union entailed?	192	Poles.html	6
3092	How did the term music come about?	781	Music.html	0,3
2988	How was power in Rome contested between the aristocrats and the optimates?	677	Rome.html	7,8
2217	What effect did the formative era have on modern Congress?	849	United_States_Congress.html	7,8
2702	Going from a Hollywood actor to the White House, briefly what is the story of Ronald Wilson Reagan?	531	Ronald_Reagan.html	0,1
2528	How much of the entire world is included in protected areas?	490	Protected_area.html	0
3768	What were the player safety issues facing the NHL?	293	National_Hockey_League.html	13,14
3236	How has Encarta affected Britannica?	347	Encyclopdia_Britannica.html	24,25,26
416	What is the history behind Montreal's drinking water?	35	Montreal.html	11
3819	Why did inflow of investment dollars cause the housing bubble and financial crisis?	818	Great_Recession.html	8,9
2591	What is the role of unity in the Baha'i faith?	517	Bah'_Faith.html	0,2,4
1977	Why are Senators generally more esteemed than Representatives?	777	United_States_Senate.html	15
922	Why is the BBC news independent from politics?	143	BBC_News.html	27
4068	What is the origin of the name Colombia?	24	Colombia.html	3
405	What was the role of the Kingdom of Hungary?	15	Austria-Hungary.html	4
1284	What does Section 3 of the Twenty-fifth Amendment state?	601	President_of_the_United_States.html	31
3311	What was the Wartime Coalition?	505	Labour_Party_(UK).html	17
1976	How did various senators who were too young for the position get elected anyway?	777	United_States_Senate.html	6
4165	How is seniority determined in the US Military?	471	United_States_Armed_Forces.html	12
3693	What was the effect of the Hundred Years' War on Paris?	792	Paris.html	8,9,10
1493	Why adopt a tripartite system?	126	Separation_of_powers.html	3,4
3995	Why are ports important?	504	Port.html	0
2239	How did the role of commander-in-chief arise?	785	Commander-in-chief.html	0,1
914	What are the origins and musical beginnings of Bob Dylan?	494	Bob_Dylan.html	3,4
3145	Why did the Puritan Movement come into being?	450	Protestant_Reformation.html	25,26,27
1043	How did the Edo clan influence the creation of Tokyo?	379	Tokyo.html	5,6
1963	What was meant by "the true rust of the Barons' wars"?	625	Gothic_Revival_architecture.html	3
3940	How did FDR enter politics?	674	Franklin_D._Roosevelt.html	1
3261	In what ways can the power of representatives be limited?	210	Representative_democracy.html	1,2
199	What is the history of the term: Superbowl?	548	Super_Bowl.html	4,5
561	Why was it so hard for Europe to recover from WW2?	685	Marshall_Plan.html	5,6,7
422	How do checks and balances make up a theoretical pillar of the government?	229	Federal_government_of_the_United_States.html	2
83	Why is there discussion on whether or not Arabic is a single language?	279	Arabic.html	16
2999	What has contributed to irelands economic crisis in the 20th century?	716	Republic_of_Ireland.html	17
1894	What characterizes a planned capital city?	771	Capital_city.html	6
607	What characterizes taxation of rails?	535	Amtrak.html	9
274	How are deserts formed?	855	Desert.html	0,1,2
2894	What was the effect of the Industrial Era on Washington state?	501	Washington_(state).html	24,25
103	In Which Region Of The World Are The Mos The Jains Found & Are There Any Connections Between The Communities Of Jains Around The Wolrd?	260	Jainism.html	2,54
3727	What is the Pew Research Center?	727	Pew_Research_Center.html	0,1
1847	What are the roots of the formation of hip hop music and culture?	142	Hip_hop_music.html	0,6
1501	How did ancient thinkers define species?	374	Species.html	2,3
1587	Why did the Vikings go to Greenland?	155	Greenland.html	2
1935	How do most mammals stay warm?	118	Mammal.html	34,35
3162	What Is A Controlled-Access Highway?	588	Controlled-access_highway.html	0
1850	What influence did the Roland TR-808 have on hip hop records in the early 1980s?	142	Hip_hop_music.html	17,18
